method,sequence,run_id,selection_rule,frame_id,map_point_id,class_id,class,dynamic_hit,dynamic_score,dynamic_state,suppressed
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,30,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,31,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,32,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,33,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,34,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,35,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,36,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,37,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,38,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,39,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,40,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,41,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,42,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,43,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,44,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,45,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,46,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,47,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,48,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,49,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,50,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,51,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,52,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,53,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,54,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,55,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,56,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,57,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,58,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,59,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,60,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,61,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,62,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,63,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,64,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,65,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,66,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,67,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,68,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,69,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,70,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,71,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,72,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,73,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,74,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,75,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,76,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,77,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,78,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,79,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,80,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,81,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,82,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,83,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,84,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,85,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,86,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,87,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,88,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,89,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,90,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,91,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,92,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,93,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,94,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,95,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,96,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,97,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,98,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,99,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,100,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,101,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,102,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,103,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,104,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,105,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,106,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,107,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,108,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,109,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,110,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,111,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,112,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,113,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,114,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,115,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,116,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,117,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,118,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,119,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,120,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,121,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,122,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,123,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,124,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,125,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,126,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,127,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,128,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,129,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,130,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,131,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,132,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,133,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,134,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,135,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,136,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,137,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,138,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,139,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,140,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,141,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,142,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,143,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,144,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,145,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,146,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,147,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,148,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,149,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,150,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,151,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,152,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,153,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,154,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,155,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,156,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,157,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,158,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,159,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,162,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,163,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,164,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,165,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,166,254,3,person,0,0.000000000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,200,254,3,person,1,3.000000000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,201,254,3,person,1,5.550000000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,202,254,3,person,1,7.717500000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,203,254,3,person,1,9.559880000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,204,254,3,person,1,11.125900000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,205,254,3,person,1,12.457000000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,206,254,3,person,1,13.588500000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,207,254,3,person,1,14.550200000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,208,254,3,person,0,13.131500000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,209,254,3,person,0,11.851200000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,210,254,3,person,0,10.695700000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,211,254,3,person,0,9.652890000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,212,254,3,person,0,8.711740000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,213,254,3,person,0,7.862340000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,214,254,3,person,0,7.095760000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,215,254,3,person,0,6.403930000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,216,254,3,person,0,5.779540000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,217,254,3,person,0,5.216040000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,218,254,3,person,0,4.707470000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,219,254,3,person,0,4.248500000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,220,254,3,person,0,3.834270000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,221,254,3,person,0,3.460430000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,222,254,3,person,0,3.123030000,1,1
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,223,254,3,person,0,2.818540000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,224,254,3,person,0,2.543730000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,225,254,3,person,0,2.295720000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,226,254,3,person,0,2.071880000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,227,254,3,person,0,1.869880000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,228,254,3,person,0,1.687560000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,229,254,3,person,0,1.523030000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,230,254,3,person,0,1.374530000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,231,254,3,person,0,1.240510000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,232,254,3,person,0,1.119560000,0,0
Temporal,fr3_walking_xyz,run_01,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,233,254,3,person,0,1.010410000,0,0
