method,sequence,run_id,selection_rule,frame_id,map_point_id,class_id,class,dynamic_hit,dynamic_score,dynamic_state,suppressed
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,51,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,52,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,53,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,54,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,55,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,56,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,57,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,58,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,59,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,60,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,61,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,62,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,63,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,64,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,65,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,66,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,67,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,68,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,69,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,70,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,71,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,72,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,73,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,74,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,75,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,76,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,77,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,78,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,79,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,80,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,81,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,82,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,83,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,84,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,85,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,86,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,87,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,88,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,89,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,90,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,91,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,92,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,93,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,94,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,95,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,96,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,97,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,98,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,99,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,100,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,101,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,102,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,103,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,104,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,105,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,106,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,107,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,108,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,109,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,110,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,111,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,112,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,113,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,114,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,115,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,116,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,117,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,118,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,119,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,120,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,121,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,122,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,123,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,124,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,125,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,126,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,127,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,128,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,129,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,130,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,131,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,132,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,133,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,134,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,135,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,136,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,137,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,138,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,139,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,140,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,141,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,142,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,143,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,144,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,145,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,146,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,147,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,148,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,149,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,150,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,151,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,152,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,153,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,154,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,155,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,156,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,157,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,158,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,159,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,160,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,161,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,162,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,163,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,164,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,165,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,166,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,167,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,168,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,169,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,170,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,171,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,172,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,173,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,174,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,175,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,176,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,177,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,178,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,179,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,180,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,181,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,182,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,183,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,184,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,185,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,186,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,187,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,188,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,189,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,190,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,191,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,192,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,193,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,194,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,195,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,196,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,197,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,198,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,199,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,200,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,201,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,202,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,203,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,204,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,205,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,206,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,207,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,208,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,209,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,210,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,211,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,212,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,213,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,214,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,215,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,216,3983,3,person,1,0.000000000,1,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,217,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,218,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,219,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,220,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,221,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,222,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,223,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,224,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,225,3983,3,person,0,0.000000000,0,0
Semantic,fr3_walking_xyz,run_03,most distinct observed frames among MapPoints ever dynamic; tie=smallest ID,226,3983,3,person,0,0.000000000,0,0
