sequence,sample_order,frame_id,timestamp,association_row,rgb_relative_path,rgb_source,selection_rule,substitution,preview_projection_source,preview_visible_mappoints
fr3_walking_xyz,21,424,1341846328.366008,424,rgb/1341846328.366008.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846328.366008.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2191
fr3_walking_xyz,22,445,1341846329.169991,445,rgb/1341846329.169991.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846329.169991.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2102
fr3_walking_xyz,23,466,1341846329.942009,466,rgb/1341846329.942009.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846329.942009.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2271
fr3_walking_xyz,24,487,1341846330.652136,487,rgb/1341846330.652136.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846330.652136.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1973
fr3_walking_xyz,25,508,1341846331.450327,508,rgb/1341846331.450327.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846331.450327.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2339
fr3_walking_xyz,26,529,1341846332.153983,529,rgb/1341846332.153983.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846332.153983.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2204
fr3_walking_xyz,27,551,1341846332.926029,551,rgb/1341846332.926029.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846332.926029.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2456
fr3_walking_xyz,28,572,1341846333.629994,572,rgb/1341846333.629994.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846333.629994.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2240
fr3_walking_xyz,29,593,1341846334.334036,593,rgb/1341846334.334036.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846334.334036.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2738
fr3_walking_xyz,30,614,1341846335.106038,614,rgb/1341846335.106038.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846335.106038.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1716
fr3_walking_xyz,31,635,1341846335.806271,635,rgb/1341846335.806271.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846335.806271.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2929
fr3_walking_xyz,32,657,1341846336.578003,657,rgb/1341846336.578003.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846336.578003.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2483
fr3_walking_xyz,33,678,1341846337.317920,678,rgb/1341846337.317920.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846337.317920.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2285
fr3_walking_xyz,34,699,1341846338.018107,699,rgb/1341846338.018107.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846338.018107.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,4083
fr3_walking_xyz,35,720,1341846338.722454,720,rgb/1341846338.722454.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846338.722454.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,3857
fr3_walking_xyz,36,741,1341846339.462186,741,rgb/1341846339.462186.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846339.462186.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,4163
fr3_walking_xyz,37,762,1341846340.197867,762,rgb/1341846340.197867.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846340.197867.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,3614
fr3_walking_xyz,38,784,1341846340.933918,784,rgb/1341846340.933918.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846340.933918.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,3192
fr3_walking_xyz,39,805,1341846341.643972,805,rgb/1341846341.643972.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846341.643972.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,3875
fr3_walking_xyz,40,826,1341846342.416195,826,rgb/1341846342.416195.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_xyz/rgb/1341846342.416195.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,4831
fr3_walking_rpy,1,0,1341846647.802247,0,rgb/1341846647.802247.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846647.802247.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,2,22,1341846648.538249,22,rgb/1341846648.538249.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846648.538249.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,411
fr3_walking_rpy,3,44,1341846649.280075,44,rgb/1341846649.280075.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846649.280075.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,412
fr3_walking_rpy,4,67,1341846650.146137,67,rgb/1341846650.146137.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846650.146137.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,554
fr3_walking_rpy,5,89,1341846650.886238,89,rgb/1341846650.886238.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846650.886238.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,638
fr3_walking_rpy,6,111,1341846651.754212,111,rgb/1341846651.754212.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846651.754212.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,655
fr3_walking_rpy,7,133,1341846652.494100,133,rgb/1341846652.494100.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846652.494100.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,739
fr3_walking_rpy,8,155,1341846653.298380,155,rgb/1341846653.298380.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846653.298380.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,9,177,1341846654.034140,177,rgb/1341846654.034140.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846654.034140.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,10,200,1341846654.806040,200,rgb/1341846654.806040.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846654.806040.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,760
fr3_walking_rpy,11,222,1341846655.542135,222,rgb/1341846655.542135.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846655.542135.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,846
fr3_walking_rpy,12,244,1341846656.382222,244,rgb/1341846656.382222.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846656.382222.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,13,266,1341846657.155973,266,rgb/1341846657.155973.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846657.155973.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,14,288,1341846657.954192,288,rgb/1341846657.954192.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846657.954192.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,15,311,1341846658.762100,311,rgb/1341846658.762100.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846658.762100.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,16,333,1341846659.530267,333,rgb/1341846659.530267.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846659.530267.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,17,355,1341846660.302258,355,rgb/1341846660.302258.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846660.302258.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,18,377,1341846661.038225,377,rgb/1341846661.038225.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846661.038225.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1108
fr3_walking_rpy,19,399,1341846661.778063,399,rgb/1341846661.778063.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846661.778063.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1265
fr3_walking_rpy,20,421,1341846662.546261,421,rgb/1341846662.546261.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846662.546261.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,880
fr3_walking_rpy,21,444,1341846663.418056,444,rgb/1341846663.418056.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846663.418056.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,864
fr3_walking_rpy,22,466,1341846664.158241,466,rgb/1341846664.158241.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846664.158241.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1464
fr3_walking_rpy,23,488,1341846664.894198,488,rgb/1341846664.894198.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846664.894198.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2010
fr3_walking_rpy,24,510,1341846665.666289,510,rgb/1341846665.666289.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846665.666289.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1794
fr3_walking_rpy,25,532,1341846666.434088,532,rgb/1341846666.434088.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846666.434088.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1278
fr3_walking_rpy,26,554,1341846667.206107,554,rgb/1341846667.206107.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846667.206107.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1552
fr3_walking_rpy,27,577,1341846667.978287,577,rgb/1341846667.978287.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846667.978287.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1929
fr3_walking_rpy,28,599,1341846668.714133,599,rgb/1341846668.714133.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846668.714133.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1450
fr3_walking_rpy,29,621,1341846669.486175,621,rgb/1341846669.486175.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846669.486175.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2595
fr3_walking_rpy,30,643,1341846670.222197,643,rgb/1341846670.222197.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846670.222197.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2529
fr3_walking_rpy,31,665,1341846671.032112,665,rgb/1341846671.032112.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846671.032112.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2016
fr3_walking_rpy,32,688,1341846671.804605,688,rgb/1341846671.804605.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846671.804605.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,33,710,1341846672.640836,710,rgb/1341846672.640836.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846672.640836.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,34,732,1341846673.474135,732,rgb/1341846673.474135.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846673.474135.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1060
fr3_walking_rpy,35,754,1341846674.310117,754,rgb/1341846674.310117.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846674.310117.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,36,776,1341846675.150188,776,rgb/1341846675.150188.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846675.150188.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,37,798,1341846675.922346,798,rgb/1341846675.922346.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846675.922346.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,38,821,1341846676.826179,821,rgb/1341846676.826179.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846676.826179.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,39,843,1341846677.630227,843,rgb/1341846677.630227.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846677.630227.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_rpy,40,865,1341846678.439991,865,rgb/1341846678.439991.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_rpy/rgb/1341846678.439991.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2154
fr3_walking_halfsphere,1,0,1341846434.710184,0,rgb/1341846434.710184.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846434.710184.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,2,26,1341846435.618180,26,rgb/1341846435.618180.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846435.618180.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,521
fr3_walking_halfsphere,3,52,1341846436.485966,52,rgb/1341846436.485966.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846436.485966.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,676
fr3_walking_halfsphere,4,78,1341846437.431962,78,rgb/1341846437.431962.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846437.431962.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,611
fr3_walking_halfsphere,5,105,1341846438.430136,105,rgb/1341846438.430136.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846438.430136.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,835
fr3_walking_halfsphere,6,131,1341846439.338209,131,rgb/1341846439.338209.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846439.338209.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1086
fr3_walking_halfsphere,7,157,1341846440.242218,157,rgb/1341846440.242218.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846440.242218.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,967
fr3_walking_halfsphere,8,183,1341846441.178054,183,rgb/1341846441.178054.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846441.178054.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,858
fr3_walking_halfsphere,9,209,1341846442.086050,209,rgb/1341846442.086050.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846442.086050.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,849
fr3_walking_halfsphere,10,235,1341846443.058071,235,rgb/1341846443.058071.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846443.058071.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,11,262,1341846444.029924,262,rgb/1341846444.029924.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846444.029924.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,12,288,1341846444.934155,288,rgb/1341846444.934155.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846444.934155.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,13,314,1341846445.870081,314,rgb/1341846445.870081.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846445.870081.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1674
fr3_walking_halfsphere,14,340,1341846446.742013,340,rgb/1341846446.742013.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846446.742013.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1382
fr3_walking_halfsphere,15,366,1341846447.719948,366,rgb/1341846447.719948.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846447.719948.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1445
fr3_walking_halfsphere,16,392,1341846448.653943,392,rgb/1341846448.653943.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846448.653943.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1579
fr3_walking_halfsphere,17,418,1341846449.525989,418,rgb/1341846449.525989.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846449.525989.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1815
fr3_walking_halfsphere,18,445,1341846450.429941,445,rgb/1341846450.429941.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846450.429941.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1981
fr3_walking_halfsphere,19,471,1341846451.334095,471,rgb/1341846451.334095.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846451.334095.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1165
